date,Open,High,Low,Close,Volume,open_price,first_stop,action,open_date,open_n,direction,open_action,limit,max_loss,pnl,close_price,close_date,close_n,close_action,pnl_cumsum
2019-09-16 12:00:00,10282.03,10282.03,10125.7,10148.74,2070.0670000000005,10287.11,10205.278000000002,o_long,2019-09-13 22:00:00,59.0,long,o_long,False,False,-4.3700000000008,10282.74,2019-09-16 12:00:00,90.0,e_long,-4.3700000000008
2019-09-19 22:00:00,10239.0,10257.27,10202.51,10245.3,2032.4589999999998,10249.27,10295.8938,o_short,2019-09-17 00:00:00,96.0,short,o_short,False,False,10.220000000001164,10239.05,2019-09-19 22:00:00,131.0,e_short,5.850000000000364
2019-09-30 14:00:00,8115.0,8300.66,8090.01,8280.0,8693.092999999999,10079.89,10129.44559999999,o_short,2019-09-21 08:00:00,148.0,short,o_short,False,False,1969.1599999999999,8110.73,2019-09-30 14:00:00,259.0,e_short,1975.0100000000002
2019-10-03 16:00:00,8104.41,8206.25,8100.0,8144.61,3263.3729999999996,8352.14,8177.1522,o_long,2019-10-03 00:00:00,288.0,long,o_long,False,False,-247.42999999999938,8104.71,2019-10-03 16:00:00,296.0,e_long,1727.5800000000008
2019-10-07 14:00:00,8144.07,8220.0,8108.0,8174.58,6055.664,8057.2,8171.906599999999,o_short,2019-10-06 02:00:00,325.0,short,o_short,False,False,-86.80000000000018,8144.0,2019-10-07 14:00:00,343.0,e_short,1640.7800000000007
2019-10-11 12:00:00,8295.74,8357.3,8268.51,8338.93,3770.207,8145.26,8074.560199999995,o_long,2019-10-09 06:00:00,363.0,long,o_long,False,False,150.61999999999898,8295.88,2019-10-11 12:00:00,390.0,e_long,1791.3999999999996
2019-10-15 00:00:00,8346.31,8408.62,8323.73,8327.0,4625.581999999999,8245.47,8407.415199999994,o_short,2019-10-13 22:00:00,419.0,short,o_short,False,False,-100.57999999999993,8346.05,2019-10-15 00:00:00,432.0,e_short,1690.8199999999997
2019-10-20 16:00:00,8023.35,8159.0,8007.0,8133.0,9289.820000000002,8313.69,8335.727399999992,o_short,2019-10-15 04:00:00,434.0,short,o_short,False,False,291.41000000000076,8022.28,2019-10-20 16:00:00,500.0,e_short,1982.2300000000005
2019-10-29 20:00:00,9231.38,9492.86,9221.15,9407.0,16117.485999999999,9410.59,8885.511799999997,o_long,2019-10-28 20:00:00,598.0,long,o_long,False,False,-177.20000000000073,9233.39,2019-10-29 20:00:00,610.0,e_long,1805.0299999999997
2019-11-01 22:00:00,9252.3,9270.0,9182.27,9231.01,8354.242000000002,9136.99,9314.455799999994,o_short,2019-10-31 22:00:00,635.0,short,o_short,False,False,-116.6200000000008,9253.61,2019-11-01 22:00:00,647.0,e_short,1688.409999999999
2019-11-05 08:00:00,9233.05,9333.0,9201.45,9292.01,10369.996000000001,9259.38,9198.812399999992,o_long,2019-11-04 12:00:00,678.0,long,o_long,False,False,-27.5,9231.88,2019-11-05 08:00:00,688.0,e_long,1660.909999999999
2019-11-07 08:00:00,9267.0,9275.0,9232.0,9234.89,6072.699999999999,9371.76,9248.230199999993,o_long,2019-11-05 16:00:00,692.0,long,o_long,False,False,-104.78000000000065,9266.98,2019-11-07 08:00:00,712.0,e_long,1556.1299999999983
2019-11-10 18:00:00,9039.77,9062.95,9026.0,9049.13,6143.999000000001,8825.05,9052.802799999998,o_short,2019-11-10 10:00:00,749.0,short,o_short,False,False,-214.85000000000036,9039.9,2019-11-10 18:00:00,753.0,e_short,1341.279999999998
2019-11-13 00:00:00,8817.94,8838.0,8756.0,8765.0,5380.5199999999995,8814.38,8966.848999999995,o_short,2019-11-11 08:00:00,760.0,short,o_short,False,False,-2.6200000000008004,8817.0,2019-11-13 00:00:00,780.0,e_short,1338.6599999999971
2019-11-25 16:00:00,7245.0,7386.29,7139.15,7208.38,32163.056000000004,8702.46,8796.077999999994,o_short,2019-11-14 06:00:00,795.0,short,o_short,False,False,1458.2399999999989,7244.22,2019-11-25 16:00:00,932.0,e_short,2796.899999999996
2019-11-27 12:00:00,7143.55,7433.0,7113.4,7251.13,42570.333000000006,7059.76,7101.562199999999,o_short,2019-11-27 06:00:00,951.0,short,o_short,False,False,-83.98999999999978,7143.75,2019-11-27 12:00:00,954.0,e_short,2712.909999999996
2019-12-01 02:00:00,7395.01,7437.0,7226.27,7286.85,27101.432000000004,7251.13,7092.852799999999,o_long,2019-11-27 14:00:00,955.0,long,o_long,False,False,143.25,7394.38,2019-12-01 02:00:00,997.0,e_long,2856.159999999996
2019-12-04 14:00:00,7492.35,7528.05,7400.15,7462.39,30521.821000000007,7272.27,7463.0773999999965,o_short,2019-12-03 06:00:00,1023.0,short,o_short,False,False,-220.3699999999999,7492.64,2019-12-04 14:00:00,1039.0,e_short,2635.7899999999963
2019-12-05 06:00:00,7316.62,7336.89,7260.0,7301.64,12287.611,7177.0,7317.886199999999,o_short,2019-12-04 22:00:00,1043.0,short,o_short,False,False,-138.30000000000018,7315.3,2019-12-05 06:00:00,1047.0,e_short,2497.489999999996
2019-12-09 16:00:00,7422.7,7447.23,7396.33,7437.61,12378.895999999997,7368.83,7308.202999999998,o_long,2019-12-06 16:00:00,1064.0,long,o_long,False,False,54.64000000000033,7423.47,2019-12-09 16:00:00,1100.0,e_long,2552.1299999999965
2019-12-18 20:00:00,6951.35,7215.89,6937.22,7121.01,52003.23400000001,7188.45,7221.017199999993,o_short,2019-12-14 10:00:00,1157.0,short,o_short,False,False,237.1199999999999,6951.33,2019-12-18 20:00:00,1210.0,e_short,2789.2499999999964
